Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
11216.png,2,2,2,2,2,2,2,2,2,2,2,2,1,25,1,2,2,2,2,2
11217.png,36,36,36,36,38,37,37,36,40,37,36,36,36,36,36,37,36,37,38,13
11218.png,11,11,11,30,25,11,11,11,11,11,18,11,21,11,11,6,11,11,11,26
11219.png,17,17,17,17,17,17,17,17,17,17,17,17,41,13,16,17,17,17,17,17
11220.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
11221.png,2,2,10,2,38,2,5,2,2,2,2,2,2,2,2,2,2,1,2,18
11222.png,7,7,10,10,3,7,7,7,7,7,7,7,4,5,7,7,7,10,15,5
11223.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11224.png,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,20,6,42
11225.png,5,5,5,5,8,5,5,5,5,5,5,5,7,5,5,5,3,24,5,5
11226.png,4,14,1,1,1,4,4,8,2,4,4,4,4,4,4,14,15,4,18,4
11227.png,7,7,7,5,10,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7
11228.png,38,38,38,38,38,38,38,38,40,18,13,13,13,13,13,38,35,13,35,38
11229.png,20,20,18,20,26,19,20,20,19,20,20,19,19,20,20,20,20,20,18,18
11230.png,32,32,32,32,42,32,32,10,32,41,32,41,32,32,32,32,32,32,42,32
11231.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,12,12,12
11232.png,33,33,34,34,40,33,33,33,34,33,33,36,13,12,13,33,33,35,33,33
11233.png,28,25,25,25,25,28,28,25,28,28,28,25,23,22,22,28,28,28,13,28
11234.png,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
11235.png,17,17,17,17,17,17,17,17,17,17,17,17,41,41,22,17,17,17,17,17
11236.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11237.png,17,17,17,10,13,17,17,17,17,17,17,17,17,17,13,17,18,13,17,17
11238.png,8,5,5,8,5,5,10,8,5,5,5,5,5,38,5,4,8,5,5,5
11239.png,23,31,20,20,8,23,23,19,23,23,23,23,25,23,23,23,23,20,18,23
11240.png,38,38,36,38,36,38,39,38,38,39,38,39,37,38,35,40,38,38,38,38
11241.png,1,1,12,5,10,1,1,3,1,23,1,1,1,1,1,1,1,5,1,1
11242.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10
11243.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18,18
11244.png,28,28,28,28,28,28,28,28,28,11,28,28,27,25,22,28,11,28,28,28
11245.png,2,1,36,36,25,2,2,3,2,2,2,2,38,18,13,2,18,18,4,18
11246.png,18,18,25,25,42,18,18,31,18,18,18,18,18,18,18,18,18,18,13,18
11247.png,1,1,8,8,8,1,5,5,1,1,1,1,4,1,5,1,1,4,3,8
11248.png,38,40,33,40,40,37,40,40,40,38,40,39,38,39,40,36,38,36,35,39
11249.png,8,8,8,1,11,5,8,8,8,8,8,8,2,0,0,8,5,8,7,7
11250.png,7,7,7,7,7,7,7,7,2,7,7,7,1,7,7,7,7,7,7,7
11251.png,38,38,38,38,38,38,33,38,38,38,38,38,38,16,13,38,38,38,13,35
11252.png,17,17,17,17,17,17,17,17,17,17,17,17,12,41,41,17,17,17,17,17
11253.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11254.png,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,25
11255.png,3,3,3,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,4,17
11256.png,17,17,17,17,17,17,17,17,17,9,41,16,15,15,13,17,17,17,17,17
11257.png,5,5,5,7,8,5,5,5,5,5,5,5,4,4,4,5,18,2,5,13
11258.png,8,4,8,8,8,8,8,8,8,8,5,1,1,8,8,8,8,10,10,8
11259.png,10,10,10,33,10,10,10,10,10,9,9,9,41,41,41,10,10,10,42,10
11260.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,9,9
11261.png,41,41,10,10,42,42,41,41,42,41,41,42,41,41,41,41,41,11,42,12
11262.png,1,1,1,1,8,1,1,1,1,1,32,32,38,15,15,1,0,1,1,1
11263.png,26,26,26,26,26,26,26,26,21,26,26,26,26,26,26,26,26,18,26,26
11264.png,13,13,13,13,13,13,13,13,13,13,13,13,13,18,13,13,13,13,13,13
11265.png,10,10,5,8,10,10,10,10,38,10,10,10,38,10,10,10,18,10,10,11
11266.png,20,20,11,11,20,19,19,20,20,20,21,19,19,19,19,18,20,20,20,19
11267.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11268.png,11,11,11,11,11,11,11,11,11,11,11,11,11,1,19,11,21,15,11,18
11269.png,7,7,10,10,42,7,7,7,7,3,7,3,3,7,7,7,7,7,7,7
11270.png,8,5,5,5,10,7,5,5,5,5,5,8,8,7,8,8,7,10,24,18
11271.png,13,13,13,13,13,13,13,13,13,13,13,38,13,13,13,13,13,13,13,13
11272.png,39,39,39,38,38,38,39,38,38,38,13,41,13,41,16,38,35,39,38,39
11273.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,35,27,25,25,11,24
11274.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11275.png,31,31,20,31,13,31,13,19,31,31,31,31,31,31,31,31,31,31,18,20
11276.png,9,9,9,9,9,9,9,41,9,9,9,9,10,9,9,9,9,9,18,10
11277.png,12,12,12,12,12,12,12,12,12,12,12,12,12,41,16,12,12,12,12,12
11278.png,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,15,12,12
11279.png,12,12,12,12,12,12,12,12,12,12,12,12,13,41,12,12,12,13,12,12
11280.png,4,4,8,1,10,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11281.png,17,17,17,8,8,17,17,17,17,17,41,12,41,41,12,17,17,17,13,17
11282.png,31,31,20,18,20,31,31,31,31,31,31,31,11,31,25,31,30,31,31,18
11283.png,9,9,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9
11284.png,5,1,5,5,8,5,5,3,5,2,1,1,2,1,2,1,1,5,1,1
11285.png,7,7,7,7,8,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7
11286.png,22,23,25,23,11,25,22,25,25,23,22,23,22,23,22,18,25,25,22,23
11287.png,9,9,9,9,9,9,9,9,9,9,9,9,41,41,41,9,9,13,15,9
11288.png,31,31,31,31,20,31,31,31,31,30,31,31,31,31,31,20,31,31,31,31
11289.png,1,1,1,7,7,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
11290.png,7,8,7,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,7,7
11291.png,18,18,18,19,3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
11292.png,12,12,12,18,18,12,12,12,12,12,12,12,41,13,13,12,12,12,38,18
11293.png,22,22,22,22,19,22,22,22,22,22,22,22,22,13,22,22,22,22,22,13
11294.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11295.png,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10
11296.png,10,10,10,10,10,10,10,10,10,10,5,9,9,9,9,10,10,13,10,17
11297.png,10,10,10,10,10,10,10,3,10,10,10,10,17,10,10,10,10,10,10,18
11298.png,40,40,40,34,34,40,40,40,40,40,40,40,40,40,40,40,40,40,37,40
11299.png,2,2,2,2,2,2,2,2,2,2,2,2,2,18,25,2,2,12,2,3
11300.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,15,9,10
11301.png,10,10,10,10,10,10,5,10,10,10,10,10,10,10,9,10,10,10,10,15
11302.png,7,7,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,10,5
11303.png,11,11,11,11,23,11,11,11,11,11,11,11,11,11,11,11,18,11,11,11
11304.png,1,1,1,2,2,2,1,1,1,15,16,32,13,38,32,1,1,15,14,1
11305.png,14,33,10,10,10,14,14,14,14,14,14,14,14,33,33,14,14,14,12,14
11306.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11307.png,38,38,12,38,5,38,38,38,38,41,13,41,12,41,15,38,38,13,24,35
11308.png,32,32,42,41,32,32,32,42,32,32,32,32,16,13,15,32,32,32,32,32
11309.png,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7
11310.png,8,8,8,5,10,8,8,7,8,8,8,8,8,8,8,8,8,7,12,7
11311.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11
11312.png,11,11,11,11,10,11,11,11,11,11,11,22,11,11,22,11,11,11,11,11
11313.png,38,38,33,38,34,38,39,38,38,38,38,38,38,38,38,35,38,38,35,38
11314.png,17,17,17,17,10,17,17,17,17,17,15,13,16,32,41,17,17,17,17,17
11315.png,14,14,14,10,17,13,17,14,14,14,17,14,14,14,14,14,17,18,14,13
11316.png,10,10,10,10,10,10,10,10,10,10,4,10,9,10,9,10,10,15,10,18
11317.png,4,4,4,8,8,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
11318.png,25,25,25,11,12,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
11319.png,35,35,35,35,38,35,35,35,35,35,35,35,38,35,35,35,35,35,35,35
11320.png,12,12,12,41,41,12,12,12,12,12,12,12,12,12,12,12,12,12,18,12
11321.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11322.png,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11323.png,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11324.png,25,25,25,25,25,31,25,25,25,21,25,25,25,25,13,25,11,25,18,17
11325.png,18,18,18,26,20,18,18,18,18,18,18,18,23,18,18,12,18,18,18,18
11326.png,29,29,29,25,13,29,29,29,29,28,29,29,22,22,22,24,29,29,29,29
11327.png,2,2,1,1,1,2,1,1,1,13,4,1,25,13,13,1,1,2,1,2
11328.png,36,36,36,36,36,36,36,36,36,36,36,36,15,16,16,36,36,36,36,35
11329.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24
11330.png,38,38,38,38,5,38,38,38,38,38,38,38,38,39,38,38,36,36,38,36
11331.png,5,5,5,7,7,5,5,5,11,5,2,1,2,9,41,7,18,15,7,11
11332.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18
11333.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11334.png,13,13,13,13,13,13,13,13,13,13,4,13,13,25,13,13,18,13,13,13
11335.png,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8
11336.png,31,31,20,20,13,25,31,31,31,31,31,31,31,31,31,31,18,31,31,31
11337.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12
11338.png,5,5,5,7,7,5,5,5,5,5,1,1,2,1,1,5,5,3,3,5
11339.png,22,22,13,19,22,22,22,22,22,22,25,22,22,22,22,22,22,25,22,18
11340.png,5,1,5,8,2,5,5,5,5,2,1,2,2,2,13,5,1,1,5,5
11341.png,24,24,25,25,25,24,24,25,24,24,24,24,24,18,24,24,24,24,24,18
11342.png,9,9,9,10,33,9,10,10,9,9,9,9,9,9,38,9,9,9,10,10
11343.png,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7
11344.png,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
11345.png,1,1,1,1,1,1,1,1,1,1,1,13,11,13,13,1,15,11,1,15
11346.png,3,3,3,42,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
11347.png,1,1,1,1,4,1,1,1,1,1,32,13,15,13,16,1,1,1,1,1
11348.png,9,9,10,10,8,9,9,9,9,9,9,9,9,9,9,9,9,9,11,18
11349.png,12,12,12,12,12,12,12,12,12,12,12,12,12,37,41,12,12,12,12,12
11350.png,36,36,36,36,36,35,36,36,36,36,36,40,16,38,13,36,33,36,36,36
11351.png,25,25,25,25,29,25,25,25,25,25,25,25,25,12,25,25,25,18,25,25
11352.png,2,2,5,18,36,2,5,3,2,18,2,2,40,38,13,2,2,1,1,13
11353.png,16,16,16,16,16,16,16,10,16,16,16,16,16,16,16,16,16,16,16,16
11354.png,15,15,15,15,15,15,15,11,15,15,15,15,15,11,9,15,15,15,15,13
11355.png,10,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,18,9,15
11356.png,38,38,38,38,38,38,38,38,35,38,38,13,4,38,12,38,38,35,35,38
11357.png,1,1,1,8,8,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
11358.png,5,5,5,10,10,5,5,5,5,5,5,5,5,5,2,5,13,5,8,5
11359.png,35,35,35,5,8,35,35,35,35,40,32,32,41,16,41,35,35,35,35,35
11360.png,12,12,12,12,38,12,12,38,12,12,12,13,13,13,13,18,12,13,12,18
11361.png,8,2,5,13,5,5,5,3,5,5,5,5,5,1,5,5,7,5,5,5
11362.png,24,24,24,27,24,24,24,24,24,24,24,24,24,24,24,24,18,18,24,24
11363.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11,21,25,25,25,18
11364.png,15,15,15,15,15,22,15,15,15,15,4,41,13,13,13,15,15,15,15,15
11365.png,9,9,4,9,10,9,9,9,9,9,9,9,9,9,9,9,9,16,15,17
11366.png,27,11,11,27,25,25,23,27,21,25,25,25,25,25,25,25,11,27,18,25
11367.png,17,17,17,17,17,17,17,17,17,17,17,13,13,25,13,17,17,17,17,17
11368.png,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,3,5,4,1,5
11369.png,38,38,38,37,36,38,38,38,38,38,40,40,38,41,15,38,38,38,38,38
11370.png,5,5,5,5,5,5,3,5,5,5,5,5,1,5,1,5,5,5,3,5
11371.png,12,12,12,42,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11372.png,26,26,26,20,19,26,26,26,26,26,26,26,26,26,26,26,26,26,18,18
11373.png,5,5,8,8,8,5,5,5,5,5,2,5,5,5,5,5,2,5,4,5
11374.png,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10
11375.png,28,28,28,22,28,28,28,28,28,29,28,28,28,28,28,28,28,18,28,18
11376.png,25,25,25,25,25,25,11,25,25,25,25,25,25,25,25,25,25,25,25,11
11377.png,36,37,37,37,37,37,37,36,37,37,37,33,35,37,36,35,37,35,33,35
11378.png,1,1,1,8,8,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
11379.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11
11380.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10
11381.png,14,14,18,17,10,11,14,10,14,17,14,14,14,13,14,14,14,14,17,14
11382.png,36,37,37,37,36,37,37,36,37,37,35,37,37,36,36,35,35,35,35,37
11383.png,7,7,7,16,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15
11384.png,34,34,34,34,34,34,34,33,34,38,35,25,13,25,13,34,34,35,35,34
11385.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9
11386.png,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12
11387.png,35,35,35,35,38,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
11388.png,1,1,1,2,1,1,1,5,1,1,1,1,1,4,1,1,1,1,1,1
11389.png,4,2,4,2,1,4,4,4,2,4,4,4,15,41,41,4,4,4,4,24
11390.png,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3
11391.png,21,11,19,19,23,19,19,19,16,21,13,22,19,19,19,19,21,21,21,19
11392.png,25,11,11,25,25,25,25,25,25,25,25,25,18,28,25,27,25,25,24,25
11393.png,21,21,20,20,31,21,21,19,21,19,21,21,11,11,11,11,18,21,11,18
11394.png,20,19,20,26,20,20,19,19,19,20,20,23,19,19,19,20,11,19,20,20
11395.png,25,25,18,25,12,25,25,25,25,25,25,25,25,25,25,28,25,25,25,11
11396.png,11,11,11,11,42,25,11,11,11,11,11,11,11,11,11,11,11,11,11,18
11397.png,8,7,8,8,10,8,8,8,7,8,8,5,8,8,8,8,8,7,8,8
11398.png,35,35,35,35,35,35,35,35,35,35,35,35,16,13,15,35,35,35,35,35
11399.png,3,3,5,5,31,3,3,3,3,13,3,3,5,5,1,3,3,24,15,3
11400.png,34,34,34,34,37,34,34,33,34,33,38,25,25,13,13,34,34,35,35,33
11401.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11402.png,4,4,4,4,8,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4
11403.png,18,18,24,21,11,18,18,18,18,18,18,11,18,22,21,27,18,18,18,18
11404.png,31,31,31,31,20,31,31,20,31,31,31,31,31,31,31,18,31,20,18,31
11405.png,2,2,2,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,10
11406.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11407.png,21,21,21,23,12,21,21,21,21,21,19,19,19,25,25,21,20,21,21,11
11408.png,4,4,4,8,8,4,4,4,4,4,4,4,8,4,4,4,4,4,4,4
11409.png,25,25,25,25,25,25,25,25,28,25,21,22,25,25,25,27,18,25,25,13
11410.png,30,30,25,30,30,30,11,30,30,30,30,27,30,30,30,30,30,30,18,30
11411.png,35,35,35,35,34,35,33,35,35,37,35,35,34,35,35,35,35,35,35,35
11412.png,10,10,10,42,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,18
11413.png,4,5,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8
11414.png,41,41,16,41,41,41,41,41,41,16,41,9,9,41,41,41,41,41,41,11
11415.png,27,25,25,11,11,28,28,25,25,31,19,25,25,28,25,25,27,13,28,25
11416.png,4,4,10,8,7,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4
11417.png,3,3,3,3,5,3,3,5,4,3,3,3,3,3,1,3,3,3,3,3
11418.png,11,13,11,11,1,11,13,11,11,11,11,28,11,11,11,11,11,11,11,11
11419.png,35,35,35,35,35,35,35,35,35,35,38,35,35,35,35,35,35,35,33,33
11420.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11421.png,13,13,13,5,10,13,13,13,13,13,13,13,13,38,13,13,13,13,13,13
11422.png,35,35,35,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,33,38
11423.png,7,7,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,13,7,8
11424.png,2,2,2,1,1,1,2,2,2,2,1,1,1,1,18,2,2,2,13,1
11425.png,38,38,38,38,38,38,40,12,38,38,38,38,38,38,38,38,38,38,35,38
11426.png,10,10,3,10,3,3,10,3,10,10,3,10,3,10,9,10,10,10,10,18
11427.png,5,5,5,5,7,5,5,5,5,5,2,5,2,9,2,5,5,5,24,42
11428.png,2,2,4,8,8,2,2,2,1,2,2,2,2,2,4,2,2,2,1,2
11429.png,38,40,40,40,38,40,40,38,38,40,40,38,40,40,38,36,40,38,38,38
11430.png,25,25,25,26,25,25,25,25,25,11,25,25,25,25,25,18,25,18,18,12
11431.png,24,18,24,24,26,24,24,24,24,24,24,24,24,24,24,24,24,24,18,18
11432.png,16,16,16,1,16,16,16,16,16,16,16,16,16,16,16,9,16,16,16,10
11433.png,13,13,13,13,13,13,13,13,11,13,13,13,13,13,13,13,13,13,18,31
11434.png,13,13,13,13,13,13,13,13,13,13,13,13,11,11,13,13,13,13,13,13
11435.png,30,12,12,38,42,11,11,20,30,25,11,11,30,11,11,20,12,30,30,18
11436.png,36,37,37,36,36,37,37,36,37,37,37,37,37,36,37,37,35,36,35,35
11437.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11438.png,6,6,6,42,5,6,13,6,6,5,6,4,6,6,34,6,6,42,35,42
11439.png,30,30,11,30,38,30,30,30,30,30,30,30,30,30,30,30,18,30,11,30
11440.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
11441.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,16,9,9,9,9
11442.png,3,3,3,3,5,3,3,5,1,3,1,5,1,3,3,2,10,3,1,10
11443.png,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,2,4,7,5
11444.png,8,8,8,10,8,8,8,8,8,8,8,8,4,4,9,8,8,8,8,18
11445.png,5,5,5,5,8,5,5,5,5,5,5,1,2,2,2,5,5,1,5,5
11446.png,6,6,6,13,42,6,6,6,6,6,6,5,6,6,6,6,15,6,42,6
11447.png,15,9,15,15,15,15,9,15,15,15,15,15,15,9,15,15,15,15,15,13
11448.png,38,38,34,34,34,38,38,38,38,38,38,38,38,25,13,38,38,38,38,38
11449.png,11,11,11,18,11,11,11,18,18,11,11,11,11,11,11,11,11,11,11,11
11450.png,19,19,19,20,20,11,19,19,19,19,19,21,19,19,19,31,18,22,19,11
11451.png,30,30,11,20,10,30,30,19,30,30,30,30,30,30,30,30,30,30,30,31
11452.png,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10
11453.png,19,19,20,20,20,19,19,22,19,19,19,19,19,19,19,19,19,11,18,19
11454.png,18,18,18,18,26,18,18,11,18,18,18,18,18,25,18,18,18,22,18,18
11455.png,31,26,31,11,42,31,31,31,11,31,31,31,31,31,31,31,31,11,25,11
11456.png,14,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
11457.png,12,12,12,17,38,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11458.png,38,39,38,38,38,38,38,12,38,38,40,40,38,40,38,35,38,38,38,38
11459.png,12,12,41,36,38,12,12,12,12,12,12,12,12,12,41,12,13,12,11,12
11460.png,8,8,8,8,8,8,8,8,4,8,8,8,4,2,2,5,8,8,8,8
11461.png,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,15,5
11462.png,2,2,2,1,40,2,5,4,2,2,1,2,2,2,1,2,2,2,18,2
11463.png,38,38,33,38,5,38,38,38,38,38,15,41,15,13,41,39,38,35,38,35
11464.png,35,35,35,9,8,35,35,35,35,35,32,41,41,41,41,35,35,35,35,35
11465.png,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8
11466.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12
11467.png,2,2,5,5,5,5,2,5,5,2,2,2,2,2,2,2,2,8,2,2
11468.png,31,31,20,20,8,31,31,31,31,31,31,31,31,11,31,20,18,11,18,31
11469.png,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,15,10,10,10
11470.png,31,31,12,31,20,31,20,31,31,31,24,31,25,31,31,31,31,19,31,31
11471.png,8,8,8,7,38,8,8,13,8,42,8,8,8,8,8,8,8,8,8,8
11472.png,1,1,1,1,2,1,4,4,1,1,25,11,13,18,13,1,1,13,1,1
11473.png,10,10,10,10,10,10,10,10,10,10,10,16,10,16,16,10,15,10,10,10
11474.png,1,1,1,8,8,1,1,1,1,2,1,4,1,1,1,1,0,3,1,1
11475.png,10,10,10,10,8,10,10,10,10,10,9,10,10,16,10,9,10,9,10,42
11476.png,5,5,5,10,5,5,8,5,5,5,5,2,5,5,5,5,5,5,42,5
11477.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18
11478.png,4,4,4,16,42,4,4,4,4,4,4,4,4,0,2,4,42,4,4,4
11479.png,36,36,36,36,39,37,39,37,36,36,32,16,15,15,13,35,37,35,35,37
11480.png,38,38,38,38,38,38,38,38,38,38,38,38,39,39,38,38,38,35,38,38
11481.png,32,32,32,42,42,32,32,6,32,32,32,41,32,41,16,32,13,32,42,32
11482.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
11483.png,34,34,34,35,34,33,34,33,34,34,18,25,13,20,13,34,34,34,34,35
11484.png,2,2,2,5,7,1,2,4,2,2,41,16,13,16,16,2,2,2,1,1
11485.png,33,33,33,34,34,33,33,33,33,33,36,33,33,33,33,33,33,33,35,35
11486.png,11,23,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11
11487.png,3,3,5,10,10,3,3,3,1,2,3,1,3,3,5,3,3,3,10,3
11488.png,9,9,9,9,9,9,9,9,9,9,16,9,9,9,9,9,9,9,9,18
11489.png,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,1
11490.png,2,2,2,2,4,2,2,5,1,2,2,2,2,2,4,2,1,2,2,2
11491.png,9,9,9,2,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
11492.png,12,12,38,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11493.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11494.png,13,13,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,18,18,18
11495.png,30,30,30,8,10,30,30,30,30,30,30,30,30,30,11,18,18,30,30,13
11496.png,13,13,13,13,13,13,13,13,13,13,13,13,38,13,13,13,13,13,13,13
11497.png,41,41,41,41,41,41,41,41,41,16,9,16,41,41,32,41,41,41,12,32
11498.png,15,15,9,15,15,15,15,15,9,15,1,15,15,15,15,15,15,15,15,13
11499.png,12,12,12,12,8,12,12,17,12,12,12,12,12,12,12,12,12,12,12,12
11500.png,22,22,22,22,20,27,22,22,22,22,13,21,13,25,13,22,22,13,27,22
11501.png,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,2,15,2,2
11502.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,13,13,13
11503.png,38,38,11,13,8,38,38,13,11,40,11,40,38,36,36,12,13,42,42,42
11504.png,29,29,29,29,11,29,29,29,29,29,29,23,29,29,29,29,29,29,6,23
11505.png,2,2,2,2,1,2,2,2,2,1,1,2,1,13,41,2,2,2,2,1
11506.png,1,1,4,7,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11507.png,5,2,5,8,10,2,2,5,4,4,41,41,32,15,32,1,1,2,5,1
11508.png,8,5,5,5,5,5,8,5,5,5,5,5,3,3,5,5,5,5,5,3
11509.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
11510.png,39,39,39,39,38,39,39,40,39,38,25,41,25,13,13,38,35,38,35,35
11511.png,31,31,31,20,31,31,31,31,31,31,31,31,31,25,31,31,31,31,20,31
11512.png,20,19,22,20,42,20,20,31,19,19,19,19,19,20,31,20,18,31,20,22
11513.png,1,1,1,1,1,1,1,5,1,1,1,1,1,16,1,9,1,2,1,18
11514.png,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,15,10,10,10
11515.png,35,35,35,38,10,35,15,38,35,38,32,41,41,32,32,38,33,35,35,15
11516.png,19,19,20,31,20,19,19,19,19,11,19,19,19,19,19,18,18,19,19,18
11517.png,5,5,5,5,8,5,5,5,5,1,5,5,0,2,2,5,5,5,5,12
11518.png,37,36,36,38,38,37,36,36,37,36,36,37,37,37,40,36,35,35,35,36
11519.png,38,38,38,38,38,38,38,38,38,39,38,38,38,38,41,36,38,35,38,35
11520.png,1,1,5,8,5,5,2,3,1,1,1,1,2,1,4,1,1,1,1,13
